Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
45290,357678,1357678,10000,2026-01-31,2
45291,477366,1477366,10000,2026-01-15,2
45292,451522,1451522,10000,2026-01-19,2
45293,352346,1352346,10000,2026-01-22,2
45294,60312,1060312,10000,2026-02-22,2
45295,747608,1747608,10000,2026-02-22,2
45296,122880,1122880,10000,2026-02-20,2
45297,671336,1671336,10000,2026-02-05,2
45298,393176,1393176,10000,2026-02-18,2
45299,561509,1561509,10000,2026-01-08,2
45300,38004,1038004,10000,2026-01-26,2
45301,647151,1647151,10000,2026-01-31,2
45302,561499,1561499,10000,2026-01-03,2
45303,192691,1192691,10000,2026-01-22,2
45304,177874,1177874,10000,2026-01-25,2
45305,19497,1019497,10000,2026-01-04,2
45306,268999,1268999,10000,2026-01-05,2
45307,679554,1679554,10000,2026-01-14,2
45308,23312,1023312,10000,2026-02-09,2
45309,191759,1191759,10000,2026-01-18,2
45310,887392,1887392,10000,2026-01-09,2
45311,571519,1571519,10000,2026-02-03,2
45312,731014,1731014,10000,2026-01-03,2
45313,295290,1295290,10000,2026-01-02,2
45314,66922,1066922,10000,2026-01-19,2
45315,318267,1318267,10000,2026-01-13,2
45316,445910,1445910,10000,2026-02-17,2
45317,481916,1481916,10000,2026-01-04,2
45318,489595,1489595,10000,2026-01-01,2
45319,774529,1774529,10000,2026-02-16,2
45320,227492,1227492,10000,2026-02-06,2
45321,697970,1697970,10000,2026-01-21,2
45322,536782,1536782,10000,2026-02-16,2
45323,178580,1178580,10000,2026-01-23,2
45324,710456,1710456,10000,2026-01-03,2
45325,408510,1408510,10000,2026-01-24,2
45326,626884,1626884,10000,2026-02-17,2
45327,351456,1351456,10000,2026-02-24,2
45328,683436,1683436,10000,2026-01-03,2
45329,710217,1710217,10000,2026-01-20,2
45330,93975,1093975,10000,2026-02-24,2
45331,420344,1420344,10000,2026-02-06,2
45332,281998,1281998,10000,2026-01-22,2
45333,364407,1364407,10000,2026-01-18,2
45334,287774,1287774,10000,2026-02-01,2
45335,631179,1631179,10000,2026-02-08,2
45336,442747,1442747,10000,2026-02-18,2
45337,321471,1321471,10000,2026-02-25,2
45338,825541,1825541,10000,2026-01-29,2
45339,883741,1883741,10000,2026-01-26,2
45340,3204,1003204,10000,2026-01-16,2
45341,663086,1663086,10000,2026-02-20,2
45342,680086,1680086,10000,2026-02-09,2
45343,494396,1494396,10000,2026-01-01,2
45344,115150,1115150,10000,2026-02-10,2
45345,840819,1840819,10000,2026-01-26,2
45346,174775,1174775,10000,2026-02-21,2
45347,620645,1620645,10000,2026-01-31,2
45348,91715,1091715,10000,2026-01-06,2
45349,775964,1775964,10000,2026-01-30,2
45350,992148,1992148,10000,2026-02-23,2
45351,689607,1689607,10000,2026-02-12,2
45352,647621,1647621,10000,2026-02-28,2
45353,754968,1754968,10000,2026-01-05,2
45354,167747,1167747,10000,2026-01-21,2
45355,728407,1728407,10000,2026-01-03,2
45356,71980,1071980,10000,2026-02-28,2
45357,961217,1961217,10000,2026-01-25,2
45358,148638,1148638,10000,2026-02-14,2
45359,277647,1277647,10000,2026-01-08,2
45360,505558,1505558,10000,2026-02-02,2
45361,122024,1122024,10000,2026-01-19,2
45362,642158,1642158,10000,2026-01-18,2
45363,618849,1618849,10000,2026-01-16,2
45364,336087,1336087,10000,2026-02-09,2
45365,817239,1817239,10000,2026-02-01,2
45366,517528,1517528,10000,2026-01-25,2
45367,79280,1079280,10000,2026-02-01,2
45368,333339,1333339,10000,2026-02-02,2
45369,795685,1795685,10000,2026-01-17,2
45370,386633,1386633,10000,2026-02-24,2
45371,274569,1274569,10000,2026-02-17,2
45372,418084,1418084,10000,2026-01-22,2
45373,989791,1989791,10000,2026-01-04,2
45374,332944,1332944,10000,2026-01-15,2
45375,221579,1221579,10000,2026-01-22,2
45376,64090,1064090,10000,2026-02-20,2
45377,4600,1004600,10000,2026-02-19,2
45378,103386,1103386,10000,2026-01-14,2
45379,205870,1205870,10000,2026-02-24,2
45380,1454,1001454,10000,2026-01-31,2
45381,795762,1795762,10000,2026-02-19,2
45382,772403,1772403,10000,2026-02-06,2
45383,696012,1696012,10000,2026-01-09,2
45384,422467,1422467,10000,2026-02-02,2
45385,463411,1463411,10000,2026-01-31,2
45386,864527,1864527,10000,2026-02-03,2
45387,929085,1929085,10000,2026-02-20,2
45388,195973,1195973,10000,2026-01-21,2
45389,124801,1124801,10000,2026-02-17,2
45390,743594,1743594,10000,2026-02-14,2
45391,249709,1249709,10000,2026-01-10,2
45392,787064,1787064,10000,2026-02-11,2
45393,543425,1543425,10000,2026-02-23,2
45394,98614,1098614,10000,2026-01-29,2
45395,347193,1347193,10000,2026-02-27,2
45396,977122,1977122,10000,2026-01-11,2
45397,340864,1340864,10000,2026-02-07,2
45398,132292,1132292,10000,2026-02-25,2
45399,381498,1381498,10000,2026-02-18,2
45400,23570,1023570,10000,2026-01-09,2
45401,548758,1548758,10000,2026-01-13,2
45402,365023,1365023,10000,2026-02-06,2
45403,147092,1147092,10000,2026-02-06,2
45404,42886,1042886,10000,2026-02-09,2
45405,705294,1705294,10000,2026-02-27,2
45406,447442,1447442,10000,2026-01-17,2
45407,613682,1613682,10000,2026-02-28,2
45408,403025,1403025,10000,2026-01-30,2
45409,395686,1395686,10000,2026-01-31,2
45410,263688,1263688,10000,2026-01-13,2
45411,126561,1126561,10000,2026-01-07,2
45412,698748,1698748,10000,2026-02-10,2
45413,474190,1474190,10000,2026-02-25,2
45414,252377,1252377,10000,2026-02-09,2
45415,322061,1322061,10000,2026-01-19,2
45416,698682,1698682,10000,2026-02-08,2
45417,268799,1268799,10000,2026-01-03,2
45418,302216,1302216,10000,2026-02-13,2
45419,148039,1148039,10000,2026-02-05,2
45420,246465,1246465,10000,2026-02-26,2
45421,995528,1995528,10000,2026-02-07,2
45422,482392,1482392,10000,2026-01-13,2
45423,708524,1708524,10000,2026-01-01,2
45424,28134,1028134,10000,2026-01-17,2
45425,752056,1752056,10000,2026-02-09,2
45426,26600,1026600,10000,2026-02-19,2
45427,4956,1004956,10000,2026-01-03,2
45428,266095,1266095,10000,2026-01-30,2
45429,764561,1764561,10000,2026-01-23,2
45430,378485,1378485,10000,2026-01-23,2
45431,812066,1812066,10000,2026-01-02,2
45432,308309,1308309,10000,2026-01-31,2
45433,943954,1943954,10000,2026-01-31,2
45434,44969,1044969,10000,2026-01-14,2
45435,393015,1393015,10000,2026-02-21,2
45436,421910,1421910,10000,2026-02-15,2
45437,697535,1697535,10000,2026-01-14,2
45438,741304,1741304,10000,2026-02-06,2
45439,552881,1552881,10000,2026-01-31,2
45440,694993,1694993,10000,2026-02-10,2
45441,954296,1954296,10000,2026-01-09,2
45442,753522,1753522,10000,2026-01-05,2
45443,177853,1177853,10000,2026-01-29,2
45444,226174,1226174,10000,2026-02-28,2
45445,527216,1527216,10000,2026-02-02,2
45446,344256,1344256,10000,2026-01-13,2
45447,906794,1906794,10000,2026-01-10,2
45448,112729,1112729,10000,2026-01-20,2
45449,351863,1351863,10000,2026-01-23,2
45450,91261,1091261,10000,2026-02-06,2
45451,749957,1749957,10000,2026-02-27,2
45452,9873,1009873,10000,2026-02-15,2
45453,604591,1604591,10000,2026-01-17,2
45454,71655,1071655,10000,2026-02-09,2
45455,642002,1642002,10000,2026-01-20,2
45456,587426,1587426,10000,2026-01-08,2
45457,609572,1609572,10000,2026-01-14,2
45458,916090,1916090,10000,2026-02-27,2
45459,194293,1194293,10000,2026-02-08,2
45460,247830,1247830,10000,2026-02-12,2
45461,783804,1783804,10000,2026-02-28,2
45462,7454,1007454,10000,2026-01-02,2
45463,381812,1381812,10000,2026-01-02,2
45464,792502,1792502,10000,2026-01-09,2
45465,874063,1874063,10000,2026-01-11,2
45466,770904,1770904,10000,2026-02-28,2
45467,612913,1612913,10000,2026-02-07,2
45468,382624,1382624,10000,2026-01-30,2
45469,617083,1617083,10000,2026-01-24,2
45470,770442,1770442,10000,2026-02-21,2
45471,390856,1390856,10000,2026-01-07,2
45472,626768,1626768,10000,2026-01-09,2
45473,488971,1488971,10000,2026-02-20,2
45474,752863,1752863,10000,2026-01-21,2
45475,804965,1804965,10000,2026-01-19,2
45476,621775,1621775,10000,2026-01-23,2
45477,889019,1889019,10000,2026-01-06,2
45478,11925,1011925,10000,2026-01-26,2
45479,988245,1988245,10000,2026-02-15,2
45480,644965,1644965,10000,2026-01-19,2
45481,400484,1400484,10000,2026-02-11,2
45482,361472,1361472,10000,2026-02-03,2
45483,651375,1651375,10000,2026-02-06,2
45484,34346,1034346,10000,2026-01-07,2
45485,634307,1634307,10000,2026-02-01,2
45486,535370,1535370,10000,2026-01-20,2
45487,653182,1653182,10000,2026-01-27,2
45488,320204,1320204,10000,2026-01-24,2
45489,397550,1397550,10000,2026-02-24,2
45490,292974,1292974,10000,2026-02-26,2
45491,232340,1232340,10000,2026-01-21,2
45492,866676,1866676,10000,2026-02-04,2
45493,217589,1217589,10000,2026-02-27,2
45494,984247,1984247,10000,2026-02-14,2
45495,982407,1982407,10000,2026-02-08,2
45496,943894,1943894,10000,2026-01-10,2
45497,501638,1501638,10000,2026-02-13,2
45498,777496,1777496,10000,2026-02-01,2
45499,51548,1051548,10000,2026-01-01,2
45500,459801,1459801,10000,2026-02-22,2
45501,421001,1421001,10000,2026-01-02,2
45502,511101,1511101,10000,2026-01-05,2
45503,940113,1940113,10000,2026-01-29,2
45504,839209,1839209,10000,2026-02-23,2
45505,500132,1500132,10000,2026-01-23,2
45506,823732,1823732,10000,2026-01-22,2
45507,540909,1540909,10000,2026-02-03,2
45508,107770,1107770,10000,2026-01-09,2
45509,336300,1336300,10000,2026-01-01,2
45510,942884,1942884,10000,2026-01-12,2
45511,538582,1538582,10000,2026-02-28,2
45512,880849,1880849,10000,2026-02-19,2
45513,529507,1529507,10000,2026-01-29,2
45514,556127,1556127,10000,2026-01-18,2
45515,759580,1759580,10000,2026-02-20,2
45516,929539,1929539,10000,2026-01-07,2
45517,171175,1171175,10000,2026-01-12,2
45518,411103,1411103,10000,2026-01-26,2
45519,521902,1521902,10000,2026-02-22,2
45520,827230,1827230,10000,2026-02-20,2
45521,845170,1845170,10000,2026-02-13,2
45522,599580,1599580,10000,2026-01-14,2
45523,472849,1472849,10000,2026-01-18,2
45524,336813,1336813,10000,2026-02-08,2
45525,780983,1780983,10000,2026-02-04,2
45526,554933,1554933,10000,2026-01-17,2
45527,901716,1901716,10000,2026-02-09,2
45528,337912,1337912,10000,2026-01-30,2
45529,907288,1907288,10000,2026-02-18,2
45530,276416,1276416,10000,2026-02-11,2
45531,562086,1562086,10000,2026-01-10,2
45532,403505,1403505,10000,2026-02-25,2
45533,254234,1254234,10000,2026-01-30,2
45534,817834,1817834,10000,2026-02-13,2
45535,742758,1742758,10000,2026-02-25,2
45536,120103,1120103,10000,2026-01-24,2
45537,442852,1442852,10000,2026-01-05,2
45538,637696,1637696,10000,2026-02-23,2
45539,10514,1010514,10000,2026-02-22,2
45540,317348,1317348,10000,2026-01-25,2
45541,57051,1057051,10000,2026-02-07,2
45542,489304,1489304,10000,2026-01-22,2
45543,116338,1116338,10000,2026-01-28,2
45544,459297,1459297,10000,2026-02-15,2
45545,796254,1796254,10000,2026-01-26,2
45546,675655,1675655,10000,2026-02-23,2
45547,880472,1880472,10000,2026-01-26,2
45548,762892,1762892,10000,2026-01-19,2
45549,176577,1176577,10000,2026-01-12,2
45550,952781,1952781,10000,2026-02-27,2
45551,406708,1406708,10000,2026-02-23,2
45552,637850,1637850,10000,2026-02-08,2
45553,808813,1808813,10000,2026-02-05,2
45554,922882,1922882,10000,2026-01-06,2
45555,228467,1228467,10000,2026-01-19,2
45556,39980,1039980,10000,2026-01-29,2
45557,835840,1835840,10000,2026-02-24,2
45558,691119,1691119,10000,2026-01-30,2
45559,11857,1011857,10000,2026-01-01,2
45560,362139,1362139,10000,2026-02-20,2
45561,138361,1138361,10000,2026-01-01,2
45562,429758,1429758,10000,2026-02-09,2
45563,148280,1148280,10000,2026-02-13,2
45564,69887,1069887,10000,2026-02-06,2
45565,613971,1613971,10000,2026-02-23,2
45566,957918,1957918,10000,2026-01-16,2
45567,89257,1089257,10000,2026-01-16,2
45568,437696,1437696,10000,2026-01-09,2
45569,955907,1955907,10000,2026-02-26,2
45570,367920,1367920,10000,2026-02-18,2
45571,886288,1886288,10000,2026-02-25,2
45572,465517,1465517,10000,2026-01-23,2
45573,176220,1176220,10000,2026-02-28,2
45574,497392,1497392,10000,2026-02-11,2
45575,450313,1450313,10000,2026-02-10,2
45576,615499,1615499,10000,2026-02-25,2
45577,332702,1332702,10000,2026-02-25,2
45578,327757,1327757,10000,2026-02-25,2
45579,701642,1701642,10000,2026-02-09,2
45580,585383,1585383,10000,2026-01-06,2
45581,616224,1616224,10000,2026-02-16,2
45582,508665,1508665,10000,2026-02-04,2
45583,623916,1623916,10000,2026-02-11,2
45584,346449,1346449,10000,2026-01-31,2
45585,679515,1679515,10000,2026-02-02,2
45586,909354,1909354,10000,2026-01-01,2
45587,434181,1434181,10000,2026-01-05,2
45588,528320,1528320,10000,2026-02-12,2
45589,521697,1521697,10000,2026-01-22,2
45590,188384,1188384,10000,2026-01-07,2
45591,720285,1720285,10000,2026-02-22,2
45592,505780,1505780,10000,2026-01-26,2
45593,401974,1401974,10000,2026-01-31,2
45594,659329,1659329,10000,2026-02-12,2
45595,129468,1129468,10000,2026-01-14,2
45596,830515,1830515,10000,2026-02-06,2
45597,913435,1913435,10000,2026-01-01,2
45598,701912,1701912,10000,2026-02-04,2
45599,836459,1836459,10000,2026-01-11,2
45600,408008,1408008,10000,2026-01-15,2
45601,622919,1622919,10000,2026-02-10,2
45602,813526,1813526,10000,2026-02-02,2
45603,572435,1572435,10000,2026-01-30,2
45604,793501,1793501,10000,2026-02-28,2
45605,849297,1849297,10000,2026-02-23,2
45606,437003,1437003,10000,2026-02-01,2
45607,597540,1597540,10000,2026-01-03,2
45608,754297,1754297,10000,2026-01-25,2
45609,803567,1803567,10000,2026-02-10,2
45610,777559,1777559,10000,2026-02-09,2
45611,954927,1954927,10000,2026-02-12,2
45612,322182,1322182,10000,2026-02-08,2
45613,385082,1385082,10000,2026-02-01,2
45614,754048,1754048,10000,2026-02-25,2
45615,217835,1217835,10000,2026-01-24,2
45616,534088,1534088,10000,2026-01-15,2
45617,411106,1411106,10000,2026-01-02,2
45618,559634,1559634,10000,2026-02-20,2
45619,87562,1087562,10000,2026-02-03,2
45620,1908,1001908,10000,2026-02-14,2
45621,889126,1889126,10000,2026-01-11,2
45622,161581,1161581,10000,2026-01-28,2
45623,218311,1218311,10000,2026-01-01,2
45624,363021,1363021,10000,2026-02-14,2
45625,990089,1990089,10000,2026-01-30,2
45626,802132,1802132,10000,2026-02-03,2
45627,628344,1628344,10000,2026-01-17,2
45628,150161,1150161,10000,2026-01-22,2
45629,705411,1705411,10000,2026-02-21,2
45630,283994,1283994,10000,2026-02-28,2
45631,128686,1128686,10000,2026-02-02,2
45632,768128,1768128,10000,2026-02-18,2
45633,479074,1479074,10000,2026-01-02,2
45634,352181,1352181,10000,2026-02-04,2
45635,958373,1958373,10000,2026-02-18,2
45636,717309,1717309,10000,2026-01-03,2
45637,937855,1937855,10000,2026-01-13,2
45638,268503,1268503,10000,2026-02-12,2
45639,769975,1769975,10000,2026-02-23,2
45640,338854,1338854,10000,2026-01-07,2
45641,277446,1277446,10000,2026-01-02,2
45642,429231,1429231,10000,2026-02-13,2
45643,307408,1307408,10000,2026-01-11,2
45644,906491,1906491,10000,2026-02-04,2
45645,543672,1543672,10000,2026-02-17,2
45646,272201,1272201,10000,2026-01-20,2
45647,986679,1986679,10000,2026-02-08,2
45648,802363,1802363,10000,2026-02-18,2
45649,98644,1098644,10000,2026-01-04,2
45650,151962,1151962,10000,2026-01-20,2
45651,392263,1392263,10000,2026-01-31,2
45652,138403,1138403,10000,2026-01-24,2
45653,982288,1982288,10000,2026-02-04,2
45654,788009,1788009,10000,2026-01-03,2
45655,535159,1535159,10000,2026-02-16,2
45656,537225,1537225,10000,2026-01-28,2
45657,72585,1072585,10000,2026-01-29,2
45658,548258,1548258,10000,2026-01-23,2
45659,192490,1192490,10000,2026-01-18,2
45660,211186,1211186,10000,2026-01-22,2
45661,846675,1846675,10000,2026-01-05,2
45662,747047,1747047,10000,2026-01-19,2
45663,239540,1239540,10000,2026-01-22,2
45664,865769,1865769,10000,2026-01-10,2
45665,753866,1753866,10000,2026-02-08,2
45666,404512,1404512,10000,2026-02-07,2
45667,181374,1181374,10000,2026-02-15,2
45668,849093,1849093,10000,2026-02-18,2
45669,289741,1289741,10000,2026-01-09,2
45670,503596,1503596,10000,2026-01-05,2
45671,534014,1534014,10000,2026-02-04,2
45672,366746,1366746,10000,2026-01-11,2
45673,832545,1832545,10000,2026-02-09,2
45674,121352,1121352,10000,2026-02-15,2
45675,817011,1817011,10000,2026-02-19,2
45676,464059,1464059,10000,2026-01-01,2
45677,779229,1779229,10000,2026-01-29,2
45678,212829,1212829,10000,2026-01-21,2
45679,379755,1379755,10000,2026-02-12,2
45680,556974,1556974,10000,2026-01-12,2
45681,507989,1507989,10000,2026-02-18,2
45682,591257,1591257,10000,2026-02-07,2
45683,448979,1448979,10000,2026-01-31,2
45684,457565,1457565,10000,2026-02-08,2
45685,728060,1728060,10000,2026-01-16,2
45686,497605,1497605,10000,2026-01-09,2
45687,255279,1255279,10000,2026-01-17,2
45688,433266,1433266,10000,2026-01-07,2
45689,921781,1921781,10000,2026-01-02,2
45690,18024,1018024,10000,2026-01-21,2
45691,635234,1635234,10000,2026-02-20,2
45692,794537,1794537,10000,2026-01-19,2
45693,689076,1689076,10000,2026-02-12,2
45694,410552,1410552,10000,2026-01-05,2
45695,939010,1939010,10000,2026-02-27,2
45696,677224,1677224,10000,2026-01-20,2
45697,961661,1961661,10000,2026-02-25,2
45698,492579,1492579,10000,2026-02-10,2
45699,979266,1979266,10000,2026-01-16,2
45700,24265,1024265,10000,2026-01-07,2
45701,216028,1216028,10000,2026-02-27,2
45702,776133,1776133,10000,2026-02-24,2
45703,327441,1327441,10000,2026-01-31,2
45704,894969,1894969,10000,2026-02-07,2
45705,56991,1056991,10000,2026-01-01,2
45706,983217,1983217,10000,2026-01-21,2
45707,489307,1489307,10000,2026-02-11,2
45708,986013,1986013,10000,2026-01-08,2
45709,860535,1860535,10000,2026-01-01,2
45710,957308,1957308,10000,2026-02-21,2
45711,807602,1807602,10000,2026-01-17,2
45712,87054,1087054,10000,2026-01-24,2
45713,372638,1372638,10000,2026-01-15,2
45714,119506,1119506,10000,2026-02-03,2
45715,90097,1090097,10000,2026-02-26,2
45716,173879,1173879,10000,2026-02-15,2
45717,119234,1119234,10000,2026-02-02,2
45718,475280,1475280,10000,2026-02-14,2
45719,413993,1413993,10000,2026-02-10,2
45720,554352,1554352,10000,2026-02-22,2
45721,731196,1731196,10000,2026-01-29,2
45722,141503,1141503,10000,2026-02-18,2
45723,72553,1072553,10000,2026-01-07,2
45724,129850,1129850,10000,2026-02-28,2
45725,569234,1569234,10000,2026-01-29,2
45726,879482,1879482,10000,2026-01-19,2
45727,472145,1472145,10000,2026-01-14,2
45728,834541,1834541,10000,2026-01-21,2
45729,323828,1323828,10000,2026-01-23,2
45730,523909,1523909,10000,2026-02-07,2
45731,154107,1154107,10000,2026-01-05,2
45732,865792,1865792,10000,2026-01-26,2
45733,283102,1283102,10000,2026-02-26,2
45734,591990,1591990,10000,2026-01-15,2
45735,145063,1145063,10000,2026-02-09,2
45736,246898,1246898,10000,2026-02-07,2
45737,946837,1946837,10000,2026-01-15,2
45738,107416,1107416,10000,2026-02-22,2
45739,106263,1106263,10000,2026-02-26,2
45740,282795,1282795,10000,2026-02-25,2
45741,553794,1553794,10000,2026-02-14,2
45742,280101,1280101,10000,2026-02-06,2
45743,678896,1678896,10000,2026-02-12,2
45744,475602,1475602,10000,2026-02-20,2
45745,374678,1374678,10000,2026-02-14,2
45746,148628,1148628,10000,2026-02-08,2
45747,872900,1872900,10000,2026-01-10,2
45748,213356,1213356,10000,2026-02-23,2
45749,987823,1987823,10000,2026-02-07,2
45750,701546,1701546,10000,2026-01-02,2
45751,785226,1785226,10000,2026-02-21,2
45752,677977,1677977,10000,2026-01-17,2
45753,371518,1371518,10000,2026-02-12,2
45754,452529,1452529,10000,2026-01-06,2
45755,619715,1619715,10000,2026-02-04,2
45756,224087,1224087,10000,2026-02-26,2
45757,976376,1976376,10000,2026-02-13,2
45758,926304,1926304,10000,2026-02-08,2
45759,436372,1436372,10000,2026-01-13,2
45760,100365,1100365,10000,2026-01-21,2
45761,739353,1739353,10000,2026-01-28,2
45762,857354,1857354,10000,2026-02-22,2
45763,858954,1858954,10000,2026-02-01,2
45764,87086,1087086,10000,2026-01-02,2
45765,870902,1870902,10000,2026-02-15,2
45766,539397,1539397,10000,2026-02-04,2
45767,824788,1824788,10000,2026-02-22,2
45768,800412,1800412,10000,2026-02-14,2
45769,191063,1191063,10000,2026-01-13,2
45770,513453,1513453,10000,2026-01-26,2
45771,296633,1296633,10000,2026-01-14,2
45772,325548,1325548,10000,2026-01-13,2
45773,319335,1319335,10000,2026-02-10,2
45774,625219,1625219,10000,2026-01-19,2
45775,566364,1566364,10000,2026-01-07,2
45776,750852,1750852,10000,2026-02-10,2
45777,153249,1153249,10000,2026-01-26,2
45778,615170,1615170,10000,2026-02-28,2
45779,362283,1362283,10000,2026-02-12,2
45780,94150,1094150,10000,2026-02-10,2
45781,20355,1020355,10000,2026-01-08,2
45782,341772,1341772,10000,2026-02-09,2
45783,495759,1495759,10000,2026-01-31,2
45784,181303,1181303,10000,2026-02-08,2
45785,521391,1521391,10000,2026-02-11,2
45786,23405,1023405,10000,2026-02-12,2
45787,389532,1389532,10000,2026-01-29,2
45788,137900,1137900,10000,2026-01-28,2
45789,263941,1263941,10000,2026-01-24,2
45790,665158,1665158,10000,2026-02-07,2
45791,410828,1410828,10000,2026-02-19,2
45792,784781,1784781,10000,2026-01-18,2
45793,132557,1132557,10000,2026-01-10,2
45794,766224,1766224,10000,2026-02-06,2
45795,949812,1949812,10000,2026-01-25,2
45796,420330,1420330,10000,2026-02-08,2
45797,518078,1518078,10000,2026-01-13,2
45798,238859,1238859,10000,2026-01-17,2
45799,320269,1320269,10000,2026-02-04,2
45800,433377,1433377,10000,2026-02-05,2
45801,389613,1389613,10000,2026-01-31,2
45802,346852,1346852,10000,2026-01-13,2
45803,435881,1435881,10000,2026-02-01,2
45804,455401,1455401,10000,2026-02-04,2
45805,192815,1192815,10000,2026-02-14,2
45806,267617,1267617,10000,2026-02-26,2
45807,194056,1194056,10000,2026-02-05,2
45808,641994,1641994,10000,2026-02-28,2
45809,271143,1271143,10000,2026-02-16,2
45810,505092,1505092,10000,2026-02-16,2
45811,54740,1054740,10000,2026-01-15,2
45812,35843,1035843,10000,2026-02-07,2
45813,205701,1205701,10000,2026-02-22,2
45814,843404,1843404,10000,2026-02-03,2
45815,388740,1388740,10000,2026-02-25,2
45816,689273,1689273,10000,2026-01-23,2
45817,899683,1899683,10000,2026-02-10,2
45818,439294,1439294,10000,2026-01-17,2
45819,221749,1221749,10000,2026-02-03,2
45820,601634,1601634,10000,2026-02-23,2
45821,655014,1655014,10000,2026-02-19,2
45822,319961,1319961,10000,2026-02-10,2
45823,200391,1200391,10000,2026-01-27,2
45824,973643,1973643,10000,2026-01-22,2
45825,960936,1960936,10000,2026-02-28,2
45826,854639,1854639,10000,2026-02-24,2
45827,480392,1480392,10000,2026-01-11,2
45828,659326,1659326,10000,2026-02-01,2
45829,483178,1483178,10000,2026-01-20,2
45830,708988,1708988,10000,2026-02-20,2
45831,942179,1942179,10000,2026-02-23,2
45832,262761,1262761,10000,2026-02-22,2
45833,108108,1108108,10000,2026-02-11,2
45834,515653,1515653,10000,2026-01-29,2
45835,585582,1585582,10000,2026-01-15,2
45836,89339,1089339,10000,2026-01-08,2
45837,349988,1349988,10000,2026-01-12,2
45838,222628,1222628,10000,2026-01-22,2
45839,319655,1319655,10000,2026-01-13,2
45840,647102,1647102,10000,2026-02-19,2
45841,324925,1324925,10000,2026-01-17,2
45842,508537,1508537,10000,2026-02-12,2
45843,520856,1520856,10000,2026-02-10,2
45844,748945,1748945,10000,2026-02-02,2
45845,296668,1296668,10000,2026-02-01,2
45846,25084,1025084,10000,2026-02-10,2
45847,818977,1818977,10000,2026-01-09,2
45848,112264,1112264,10000,2026-02-09,2
45849,874405,1874405,10000,2026-01-10,2
45850,732168,1732168,10000,2026-01-13,2
45851,565914,1565914,10000,2026-01-21,2
45852,837330,1837330,10000,2026-02-12,2
45853,48157,1048157,10000,2026-01-27,2
45854,899876,1899876,10000,2026-02-20,2
45855,284641,1284641,10000,2026-02-02,2
45856,580353,1580353,10000,2026-01-04,2
45857,982047,1982047,10000,2026-01-29,2
45858,374824,1374824,10000,2026-01-18,2
45859,807226,1807226,10000,2026-01-21,2
45860,572950,1572950,10000,2026-01-19,2
45861,315867,1315867,10000,2026-01-05,2
45862,924079,1924079,10000,2026-01-27,2
45863,306480,1306480,10000,2026-01-12,2
45864,400286,1400286,10000,2026-02-13,2
45865,799176,1799176,10000,2026-01-31,2
45866,49554,1049554,10000,2026-01-04,2
45867,369278,1369278,10000,2026-02-01,2
45868,220299,1220299,10000,2026-01-31,2
45869,634419,1634419,10000,2026-02-03,2
45870,581389,1581389,10000,2026-02-27,2
45871,347096,1347096,10000,2026-01-28,2
45872,929188,1929188,10000,2026-01-26,2
45873,260979,1260979,10000,2026-01-22,2
45874,204121,1204121,10000,2026-01-21,2
45875,235654,1235654,10000,2026-01-23,2
45876,895757,1895757,10000,2026-02-18,2
45877,104276,1104276,10000,2026-01-30,2
45878,789879,1789879,10000,2026-01-28,2
45879,333154,1333154,10000,2026-01-16,2
45880,877209,1877209,10000,2026-02-27,2
45881,82976,1082976,10000,2026-01-03,2
45882,653881,1653881,10000,2026-01-01,2
45883,694918,1694918,10000,2026-01-01,2
45884,615867,1615867,10000,2026-02-09,2
45885,779613,1779613,10000,2026-02-07,2
45886,38222,1038222,10000,2026-01-13,2
45887,59415,1059415,10000,2026-02-02,2
45888,298614,1298614,10000,2026-02-09,2
45889,605001,1605001,10000,2026-02-25,2
45890,450188,1450188,10000,2026-01-03,2
45891,55653,1055653,10000,2026-02-19,2
45892,269502,1269502,10000,2026-01-11,2
45893,944233,1944233,10000,2026-02-18,2
45894,237417,1237417,10000,2026-02-02,2
45895,869029,1869029,10000,2026-01-24,2
45896,188150,1188150,10000,2026-01-26,2
45897,506020,1506020,10000,2026-01-30,2
45898,167968,1167968,10000,2026-01-02,2
45899,113130,1113130,10000,2026-01-27,2
45900,141052,1141052,10000,2026-01-26,2
45901,199602,1199602,10000,2026-01-06,2
45902,293773,1293773,10000,2026-01-26,2
45903,273730,1273730,10000,2026-02-11,2
45904,875152,1875152,10000,2026-01-15,2
45905,433603,1433603,10000,2026-02-14,2
45906,245317,1245317,10000,2026-01-08,2
45907,870212,1870212,10000,2026-01-31,2
45908,706528,1706528,10000,2026-01-17,2
45909,509644,1509644,10000,2026-02-06,2
45910,884929,1884929,10000,2026-01-19,2
45911,707280,1707280,10000,2026-01-02,2
45912,130245,1130245,10000,2026-02-11,2
45913,764854,1764854,10000,2026-01-17,2
45914,392459,1392459,10000,2026-02-08,2
45915,948046,1948046,10000,2026-01-22,2
45916,221525,1221525,10000,2026-01-03,2
45917,656720,1656720,10000,2026-01-26,2
45918,403196,1403196,10000,2026-01-29,2
45919,854710,1854710,10000,2026-02-01,2
45920,641156,1641156,10000,2026-01-24,2
45921,881374,1881374,10000,2026-01-20,2
45922,413843,1413843,10000,2026-02-21,2
45923,526653,1526653,10000,2026-01-24,2
